gene_id,gene_symbol,figure3_in_house_FFPE_resistance_group_Sample_GZ23090348_minus_R23104123_minus_R23104123_GZ23090348_minus_R23104123_minus_R23104123_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094716_minus_R23101817_minus_R23101817_GZ23094716_minus_R23101817_minus_R23101817_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094729_minus_R23101831_minus_R23101831_GZ23094729_minus_R23101831_minus_R23101831_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094731_minus_R23101833_minus_R23101833_GZ23094731_minus_R23101833_minus_R23101833_combined,figure3_in_house_FFPE_resistance_group_Sample_GZ23094732_minus_R23101834_minus_R23101834_GZ23094732_minus_R23101834_minus_R23101834_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094709_minus_R23096232_minus_R23096232_GZ23094709_minus_R23096232_minus_R23096232_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094724_minus_R23101825_minus_R23101825_GZ23094724_minus_R23101825_minus_R23101825_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094725_minus_R23101826_minus_R23101826_GZ23094725_minus_R23101826_minus_R23101826_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094741_minus_R23101845_minus_R23101845_GZ23094741_minus_R23101845_minus_R23101845_combined,figure3_in_house_FFPE_sensitive_group_Sample_GZ23094742_minus_R23101846_minus_R23101846_GZ23094742_minus_R23101846_minus_R23101846_combined
ENSG00000199286|RNU6-1094P,ENSG00000199286|RNU6-1094P,0,0,0,0,0,0,0,0,0,0
ENSG00000199295|RNU6-1312P,ENSG00000199295|RNU6-1312P,0,0,0,0,0,0,0,0,0,0
ENSG00000199308|RNU6-222P,ENSG00000199308|RNU6-222P,0,0,0,0,0,0,0,0,0,0
ENSG00000199315|RNA5SP347,ENSG00000199315|RNA5SP347,0,0,0,0,0,0,0,0,0,0
ENSG00000199385|RNU6-369P,ENSG00000199385|RNU6-369P,0,0,1,0,0,0,0,0,0,0
ENSG00000199424|Y_RNA,ENSG00000199424|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000199446|RNU6-543P,ENSG00000199446|RNU6-543P,0,0,0,0,0,0,0,0,0,0
ENSG00000199468|RNU6-556P,ENSG00000199468|RNU6-556P,0,0,0,0,0,0,0,0,0,0
ENSG00000199584|Y_RNA,ENSG00000199584|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000199629|RNU1-14P,ENSG00000199629|RNU1-14P,0,1,0,1,0,0,0,0,0,0
ENSG00000199635|Y_RNA,ENSG00000199635|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000199710|Y_RNA,ENSG00000199710|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000199735|RNU6-227P,ENSG00000199735|RNU6-227P,0,0,1,0,1,0,0,0,0,0
ENSG00000199765|RNU6-363P,ENSG00000199765|RNU6-363P,0,0,0,0,0,0,0,0,0,0
ENSG00000199773|RNU1-76P,ENSG00000199773|RNU1-76P,0,0,1,0,0,0,0,0,0,0
ENSG00000199812|RNU6-428P,ENSG00000199812|RNU6-428P,0,0,1,0,0,0,0,0,0,0
ENSG00000199858|RNU6-1120P,ENSG00000199858|RNU6-1120P,0,0,0,0,0,0,0,0,0,0
ENSG00000199862|Y_RNA,ENSG00000199862|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000199885|RNU6-330P,ENSG00000199885|RNU6-330P,0,0,0,0,0,0,0,0,0,0
ENSG00000199892|RNU1-17P,ENSG00000199892|RNU1-17P,0,0,0,0,0,0,0,0,0,0
ENSG00000199905|RNU6-492P,ENSG00000199905|RNU6-492P,0,0,0,0,1,0,0,0,0,0
ENSG00000199911|Y_RNA,ENSG00000199911|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000199953|RNA5SP443,ENSG00000199953|RNA5SP443,0,0,1,0,0,0,0,0,0,0
ENSG00000200139|RNU6-778P,ENSG00000200139|RNU6-778P,0,0,0,0,0,0,0,0,0,0
ENSG00000200171|Y_RNA,ENSG00000200171|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000200189|RNU6-832P,ENSG00000200189|RNU6-832P,0,0,0,0,0,0,0,0,0,0
ENSG00000200216|RNU6-745P,ENSG00000200216|RNU6-745P,0,0,0,0,1,0,0,0,0,0
ENSG00000200225|RNA5SP382,ENSG00000200225|RNA5SP382,0,0,0,0,0,0,0,0,0,0
ENSG00000200248|RNA5SP214,ENSG00000200248|RNA5SP214,0,0,0,0,0,0,0,0,0,0
ENSG00000200287|Y_RNA,ENSG00000200287|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000200390|Y_RNA,ENSG00000200390|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000200393|RNU6-698P,ENSG00000200393|RNU6-698P,0,0,0,0,0,0,0,0,0,0
ENSG00000200427|Y_RNA,ENSG00000200427|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000200443|RNU6-1066P,ENSG00000200443|RNU6-1066P,0,0,0,0,0,0,0,0,0,0
ENSG00000200456|RNU6-1097P,ENSG00000200456|RNU6-1097P,0,0,0,0,0,0,0,0,0,0
ENSG00000200484|RNU6-1244P,ENSG00000200484|RNU6-1244P,0,0,1,0,0,0,0,0,0,0
ENSG00000200566|RNU5F-7P,ENSG00000200566|RNU5F-7P,0,0,0,0,0,0,0,0,0,0
ENSG00000200570|RNU6-829P,ENSG00000200570|RNU6-829P,0,0,1,0,0,0,0,0,0,0
ENSG00000200572|Y_RNA,ENSG00000200572|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000200587|RNA5SP514,ENSG00000200587|RNA5SP514,0,0,0,0,0,0,0,0,0,0
ENSG00000200616|Y_RNA,ENSG00000200616|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000200622|RNU6-1059P,ENSG00000200622|RNU6-1059P,0,0,0,0,0,0,0,0,0,0
ENSG00000200673|RN7SKP174,ENSG00000200673|RN7SKP174,0,0,2,0,0,0,0,0,0,0
ENSG00000200702|Y_RNA,ENSG00000200702|Y_RNA,1,0,0,0,0,0,0,0,0,0
ENSG00000200774|RNU6-478P,ENSG00000200774|RNU6-478P,0,0,0,0,0,0,0,0,0,0
ENSG00000200786|RNA5SP234,ENSG00000200786|RNA5SP234,0,0,0,0,0,0,0,0,0,0
ENSG00000200796|RNU6-753P,ENSG00000200796|RNU6-753P,0,0,0,0,0,0,0,0,0,0
ENSG00000200800|RNU1-130P,ENSG00000200800|RNU1-130P,0,0,1,0,0,0,0,0,0,0
ENSG00000200822|Y_RNA,ENSG00000200822|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000200898|RNU6-1243P,ENSG00000200898|RNU6-1243P,0,0,0,0,0,0,0,0,0,0
ENSG00000200935|RNU6-1090P,ENSG00000200935|RNU6-1090P,0,0,0,0,0,0,0,0,0,0
ENSG00000200998|Y_RNA,ENSG00000200998|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000201016|RNU6-374P,ENSG00000201016|RNU6-374P,0,0,0,0,0,0,0,0,0,0
ENSG00000201033|RNU1-96P,ENSG00000201033|RNU1-96P,0,0,0,0,0,0,0,0,0,0
ENSG00000201065|RNU6-461P,ENSG00000201065|RNU6-461P,0,0,0,0,0,0,0,0,0,0
ENSG00000201097|RNU6-366P,ENSG00000201097|RNU6-366P,0,0,0,0,0,0,0,0,0,0
ENSG00000201241|RNU6-978P,ENSG00000201241|RNU6-978P,0,0,0,0,0,0,0,0,0,0
ENSG00000201255|RNU6-990P,ENSG00000201255|RNU6-990P,0,0,0,0,0,0,0,0,0,0
ENSG00000201260|RNU6-1075P,ENSG00000201260|RNU6-1075P,0,1,0,0,1,0,0,0,0,0
ENSG00000201274|RNA5SP192,ENSG00000201274|RNA5SP192,0,0,0,0,0,0,0,0,0,0
ENSG00000201277|Y_RNA,ENSG00000201277|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000201285|RNA5SP524,ENSG00000201285|RNA5SP524,0,0,1,0,0,0,0,0,0,0
ENSG00000201288|RNU6-1047P,ENSG00000201288|RNU6-1047P,0,0,0,0,0,0,0,0,0,0
ENSG00000201301|RNA5SP130,ENSG00000201301|RNA5SP130,0,0,0,0,0,0,0,0,0,0
ENSG00000201311|Y_RNA,ENSG00000201311|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000201314|Y_RNA,ENSG00000201314|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000201368|U3,ENSG00000201368|U3,0,0,0,0,0,0,0,0,0,0
ENSG00000201412|Y_RNA,ENSG00000201412|Y_RNA,0,0,0,3,0,0,0,0,0,0
ENSG00000201426|Y_RNA,ENSG00000201426|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000201443|RNU6-309P,ENSG00000201443|RNU6-309P,0,0,0,0,0,0,0,0,0,0
ENSG00000201491|RNU4-75P,ENSG00000201491|RNU4-75P,0,0,0,2,0,0,0,0,0,0
ENSG00000201493|RNU1-141P,ENSG00000201493|RNU1-141P,0,0,2,0,0,0,0,0,0,0
ENSG00000201518|RNA5SP513,ENSG00000201518|RNA5SP513,0,0,0,0,0,0,0,0,0,0
ENSG00000201527|RNA5SP478,ENSG00000201527|RNA5SP478,0,0,0,0,0,0,0,0,0,0
ENSG00000201549|Y_RNA,ENSG00000201549|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000201567|RNA5SP510,ENSG00000201567|RNA5SP510,0,0,0,0,0,0,0,0,0,0
ENSG00000201584|Y_RNA,ENSG00000201584|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000201591|RNU6-99P,ENSG00000201591|RNU6-99P,0,0,0,0,0,0,0,0,0,0
ENSG00000201598|RNU6-219P,ENSG00000201598|RNU6-219P,0,0,0,0,0,0,0,0,0,0
ENSG00000201604|RNU6-740P,ENSG00000201604|RNU6-740P,0,0,0,0,0,0,0,0,0,0
ENSG00000201608|RNU4-42P,ENSG00000201608|RNU4-42P,0,0,0,0,0,0,0,0,0,0
ENSG00000201624|Y_RNA,ENSG00000201624|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000201723|Y_RNA,ENSG00000201723|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000201741|Y_RNA,ENSG00000201741|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000201775|RNU6-1325P,ENSG00000201775|RNU6-1325P,0,0,0,0,0,0,0,0,0,0
ENSG00000201780|RNU6-275P,ENSG00000201780|RNU6-275P,0,0,0,2,0,0,0,0,0,0
ENSG00000201789|RNU6-1071P,ENSG00000201789|RNU6-1071P,0,0,1,0,0,0,0,0,0,0
ENSG00000201826|RNU6-867P,ENSG00000201826|RNU6-867P,0,0,0,0,0,0,0,0,0,0
ENSG00000202026|RNU6-1134P,ENSG00000202026|RNU6-1134P,0,0,0,0,0,0,0,0,0,0
ENSG00000202050|RNU6-391P,ENSG00000202050|RNU6-391P,0,0,0,0,0,0,0,0,0,0
ENSG00000202051|RNU6-382P,ENSG00000202051|RNU6-382P,0,0,0,0,0,0,0,0,0,0
ENSG00000202060|RNA5SP455,ENSG00000202060|RNA5SP455,0,0,0,0,0,0,0,0,0,0
ENSG00000202069|RNU4-66P,ENSG00000202069|RNU4-66P,0,0,0,0,0,0,0,0,0,0
ENSG00000202074|RNU6-715P,ENSG00000202074|RNU6-715P,0,0,1,0,0,0,0,0,0,0
ENSG00000202095|RNU6-1172P,ENSG00000202095|RNU6-1172P,0,0,0,0,0,0,0,0,0,0
ENSG00000202160|RNU5E-7P,ENSG00000202160|RNU5E-7P,0,0,0,0,0,0,0,0,0,0
ENSG00000202164|RNA5SP117,ENSG00000202164|RNA5SP117,0,0,0,0,0,0,0,0,0,0
ENSG00000202175|RNA5SP128,ENSG00000202175|RNA5SP128,0,0,0,0,0,0,0,0,0,0
ENSG00000202186|RNU6-497P,ENSG00000202186|RNU6-497P,0,0,0,0,0,0,0,0,0,0
ENSG00000202233|U3,ENSG00000202233|U3,0,0,2,0,0,0,0,0,0,0
ENSG00000202265|RNU6-596P,ENSG00000202265|RNU6-596P,0,0,0,0,0,0,0,0,0,0
ENSG00000202304|RNU6-1130P,ENSG00000202304|RNU6-1130P,0,0,0,0,0,0,0,0,0,0
ENSG00000202308|RNU6-996P,ENSG00000202308|RNU6-996P,0,0,0,0,0,0,0,0,0,0
ENSG00000202329|RNU6-609P,ENSG00000202329|RNU6-609P,0,0,1,0,0,0,0,0,0,0
ENSG00000202332|Y_RNA,ENSG00000202332|Y_RNA,0,0,0,1,0,0,0,0,0,0
ENSG00000202350|RNU6-326P,ENSG00000202350|RNU6-326P,0,0,1,0,0,0,0,0,0,0
ENSG00000202399|Y_RNA,ENSG00000202399|Y_RNA,0,0,0,1,0,0,0,0,0,0
ENSG00000202433|RNU6-54P,ENSG00000202433|RNU6-54P,0,0,0,1,0,0,0,0,0,0
ENSG00000202438|Y_RNA,ENSG00000202438|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000202471|RNU4-20P,ENSG00000202471|RNU4-20P,0,0,0,0,0,0,0,0,0,0
ENSG00000202473|RN7SKP81,ENSG00000202473|RN7SKP81,0,0,0,0,0,0,0,0,0,0
ENSG00000202478|RNU6-81P,ENSG00000202478|RNU6-81P,0,0,1,0,0,0,0,0,0,0
ENSG00000202491|RNU6-716P,ENSG00000202491|RNU6-716P,0,0,0,0,0,0,0,0,0,0
ENSG00000202528|RNU6-650P,ENSG00000202528|RNU6-650P,0,0,0,0,0,0,0,0,0,0
ENSG00000202534|RNU6-1329P,ENSG00000202534|RNU6-1329P,0,0,0,0,0,0,0,0,0,0
ENSG00000203756|TMEM244,ENSG00000203756|TMEM244,0,0,0,0,0,0,0,0,0,0
ENSG00000203781|S100A7P1,ENSG00000203781|S100A7P1,0,0,0,0,0,0,0,0,0,0
ENSG00000203864|LINC02868,ENSG00000203864|LINC02868,0,0,0,0,0,0,0,0,0,0
ENSG00000203870|SMIM9,ENSG00000203870|SMIM9,0,0,0,0,0,0,0,0,0,0
ENSG00000203923|SPANXN1,ENSG00000203923|SPANXN1,0,0,0,0,0,0,0,0,0,0
ENSG00000203933|CXorf66,ENSG00000203933|CXorf66,0,0,0,0,0,0,0,0,0,0
ENSG00000204031|LCN1P2,ENSG00000204031|LCN1P2,0,0,0,0,0,0,0,0,0,0
ENSG00000204193|TXNDC8,ENSG00000204193|TXNDC8,0,0,6,0,0,0,0,0,0,0
ENSG00000204361|NXPE2,ENSG00000204361|NXPE2,0,0,13,0,4,0,0,0,0,0
ENSG00000204363|SPANXN5,ENSG00000204363|SPANXN5,0,0,0,0,0,0,0,0,0,0
ENSG00000204390|HSPA1L,ENSG00000204390|HSPA1L,11,0,6,23,3,0,0,0,0,0
ENSG00000204403|CASP12,ENSG00000204403|CASP12,9,0,7,0,0,0,0,0,0,0
ENSG00000204456,ENSG00000204456,0,0,4,0,0,0,0,0,0,0
ENSG00000204542|C6orf15,ENSG00000204542|C6orf15,0,0,4,0,0,0,0,0,0,0
ENSG00000204547|DEFB122,ENSG00000204547|DEFB122,0,0,0,0,0,0,0,0,0,0
ENSG00000204613|TRIM10,ENSG00000204613|TRIM10,0,0,9,4,0,0,0,0,0,0
ENSG00000204616|TRIM31,ENSG00000204616|TRIM31,0,0,6,0,0,0,0,0,0,0
ENSG00000204669|C9orf57,ENSG00000204669|C9orf57,0,0,15,0,0,0,0,0,0,0
ENSG00000204695|OR14J1,ENSG00000204695|OR14J1,0,2,9,1,1,0,1,0,0,0
ENSG00000204700|OR2J2,ENSG00000204700|OR2J2,0,0,2,0,0,0,0,0,0,0
ENSG00000204702|OR2J1,ENSG00000204702|OR2J1,0,1,13,1,2,0,0,0,0,2
ENSG00000204703|OR2B3,ENSG00000204703|OR2B3,0,0,3,0,0,0,0,0,0,0
ENSG00000204704|OR2W1,ENSG00000204704|OR2W1,0,0,6,0,1,0,0,0,0,0
ENSG00000204709|LINC01556,ENSG00000204709|LINC01556,0,0,0,0,0,0,0,0,0,0
ENSG00000204887|KRTAP1-4,ENSG00000204887|KRTAP1-4,0,0,3,0,0,0,0,0,0,0
ENSG00000204904|LINC01545,ENSG00000204904|LINC01545,0,0,0,0,0,0,0,0,0,0
ENSG00000204952|FBXO47,ENSG00000204952|FBXO47,0,0,16,0,0,0,0,0,0,0
ENSG00000205636|LINC00583,ENSG00000205636|LINC00583,0,0,0,0,0,0,0,0,0,0
ENSG00000205882|DEFB134,ENSG00000205882|DEFB134,3,0,7,8,0,0,0,0,0,0
ENSG00000205883|DEFB135,ENSG00000205883|DEFB135,0,0,0,0,0,0,0,0,0,0
ENSG00000205916|DAZ4,ENSG00000205916|DAZ4,0,0,24,0,0,0,0,0,0,0
ENSG00000205936|PPP1R12BP2,ENSG00000205936|PPP1R12BP2,0,0,0,0,0,0,0,0,0,0
ENSG00000205944|DAZ2,ENSG00000205944|DAZ2,0,0,21,0,0,0,0,0,0,0
ENSG00000206042|DEFA7P,ENSG00000206042|DEFA7P,0,0,0,0,0,0,0,0,0,0
ENSG00000206043|C18orf63,ENSG00000206043|C18orf63,0,0,31,0,0,0,0,0,0,0
ENSG00000206062,ENSG00000206062,0,0,0,0,0,0,0,0,0,0
ENSG00000206106|KRTAP22-2,ENSG00000206106|KRTAP22-2,0,0,0,0,0,0,0,0,0,0
ENSG00000206598|RNU6-1286P,ENSG00000206598|RNU6-1286P,0,0,0,0,0,0,0,0,0,0
ENSG00000206618|RNU6-1264P,ENSG00000206618|RNU6-1264P,0,0,0,0,0,0,0,0,0,0
ENSG00000206671|RNU6-471P,ENSG00000206671|RNU6-471P,0,0,0,0,0,0,0,0,0,0
ENSG00000206677|Y_RNA,ENSG00000206677|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000206711|Y_RNA,ENSG00000206711|Y_RNA,0,0,0,2,0,0,0,0,0,0
ENSG00000206714|Y_RNA,ENSG00000206714|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000206719|Y_RNA,ENSG00000206719|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000206724|RNU6-756P,ENSG00000206724|RNU6-756P,0,0,0,0,0,0,0,0,0,0
ENSG00000206726|RNU6-259P,ENSG00000206726|RNU6-259P,0,0,1,0,0,0,0,0,0,0
ENSG00000206729|RNU6-1126P,ENSG00000206729|RNU6-1126P,0,0,0,0,0,0,0,0,0,0
ENSG00000206758|RNU6-317P,ENSG00000206758|RNU6-317P,0,0,0,0,0,0,0,0,0,0
ENSG00000206777|RNU6-637P,ENSG00000206777|RNU6-637P,0,0,0,0,0,0,0,0,0,0
ENSG00000206780|SNORA75B,ENSG00000206780|SNORA75B,0,0,1,0,0,0,0,0,0,0
ENSG00000206782|RNU6-224P,ENSG00000206782|RNU6-224P,0,0,0,0,0,0,0,0,0,0
ENSG00000206801|RNU6-639P,ENSG00000206801|RNU6-639P,0,0,0,0,0,0,0,0,0,0
ENSG00000206815|RNU6-483P,ENSG00000206815|RNU6-483P,0,0,1,0,0,0,0,0,0,0
ENSG00000206826|RNU6-974P,ENSG00000206826|RNU6-974P,0,0,0,0,0,0,0,0,0,0
ENSG00000206842|RNU6-413P,ENSG00000206842|RNU6-413P,0,0,0,0,0,0,0,0,0,0
ENSG00000206843|RNU6-206P,ENSG00000206843|RNU6-206P,0,0,0,2,0,0,0,0,0,0
ENSG00000206850|Y_RNA,ENSG00000206850|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000206866|RNU6-187P,ENSG00000206866|RNU6-187P,0,0,0,0,0,0,0,0,0,0
ENSG00000206867|RNU6-356P,ENSG00000206867|RNU6-356P,0,0,0,0,0,0,0,0,0,0
ENSG00000206877|RNU6-1103P,ENSG00000206877|RNU6-1103P,0,0,1,0,0,0,0,0,0,0
ENSG00000206906|RNU6-458P,ENSG00000206906|RNU6-458P,0,0,0,0,0,0,0,0,0,0
ENSG00000206907|RNU6-1013P,ENSG00000206907|RNU6-1013P,0,0,0,1,0,0,0,0,0,0
ENSG00000206939|RNU6-281P,ENSG00000206939|RNU6-281P,0,0,1,0,0,0,0,0,0,0
ENSG00000206960|RNU6-793P,ENSG00000206960|RNU6-793P,0,0,0,0,0,0,0,0,0,0
ENSG00000206970|RNU6-474P,ENSG00000206970|RNU6-474P,0,0,1,0,0,0,0,0,0,0
ENSG00000206973|RNU6-1145P,ENSG00000206973|RNU6-1145P,0,0,1,0,0,0,0,0,0,0
ENSG00000206974|RNU6-1144P,ENSG00000206974|RNU6-1144P,0,0,1,1,0,0,0,0,0,0
ENSG00000206982|Y_RNA,ENSG00000206982|Y_RNA,0,0,0,1,0,0,0,0,0,0
ENSG00000207049|Y_RNA,ENSG00000207049|Y_RNA,0,0,0,2,0,0,0,0,0,0
ENSG00000207065|RNU5A-2P,ENSG00000207065|RNU5A-2P,0,0,1,0,0,0,0,0,0,0
ENSG00000207071|RNU6-1207P,ENSG00000207071|RNU6-1207P,0,0,0,0,0,0,0,0,0,0
ENSG00000207076|RNU6-1113P,ENSG00000207076|RNU6-1113P,0,0,0,0,0,0,0,0,0,0
ENSG00000207084|SNORA72,ENSG00000207084|SNORA72,0,0,0,0,0,0,0,0,0,0
ENSG00000207114|RNU6-348P,ENSG00000207114|RNU6-348P,0,0,1,0,0,0,0,0,0,0
ENSG00000207115|RNU6-364P,ENSG00000207115|RNU6-364P,0,0,0,0,1,0,0,0,0,0
ENSG00000207121|RNU6-1230P,ENSG00000207121|RNU6-1230P,0,0,0,0,0,0,0,0,0,0
ENSG00000207123|Y_RNA,ENSG00000207123|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000207124|RNU6-163P,ENSG00000207124|RNU6-163P,0,0,1,0,0,0,0,0,0,0
ENSG00000207154|RNU1-46P,ENSG00000207154|RNU1-46P,1,1,0,1,0,0,0,0,0,0
ENSG00000207193|Y_RNA,ENSG00000207193|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000207210|Y_RNA,ENSG00000207210|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000207214|RNU6-102P,ENSG00000207214|RNU6-102P,0,0,0,0,0,0,0,0,0,0
ENSG00000207225|RNU6-692P,ENSG00000207225|RNU6-692P,0,0,0,0,0,0,0,0,0,0
ENSG00000207247|Y_RNA,ENSG00000207247|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000207252|Y_RNA,ENSG00000207252|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000207265|Y_RNA,ENSG00000207265|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000207271|Y_RNA,ENSG00000207271|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000207282|Y_RNA,ENSG00000207282|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000207302|Y_RNA,ENSG00000207302|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000207329|Y_RNA,ENSG00000207329|Y_RNA,0,0,1,0,0,0,0,0,0,0
ENSG00000207341|RNA5SP64,ENSG00000207341|RNA5SP64,0,0,1,0,0,0,0,0,0,0
ENSG00000207384|Y_RNA,ENSG00000207384|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000207391|Y_RNA,ENSG00000207391|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000207394|RNU6-1060P,ENSG00000207394|RNU6-1060P,0,0,1,0,0,0,0,0,0,0
ENSG00000207397|RNU6-1179P,ENSG00000207397|RNU6-1179P,0,0,0,0,0,0,0,0,0,0
ENSG00000207403|Y_RNA,ENSG00000207403|Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000207433|RNU6-246P,ENSG00000207433|RNU6-246P,0,0,0,0,0,0,0,0,0,0
ENSG00000207434|RNU6-1072P,ENSG00000207434|RNU6-1072P,0,0,1,0,0,0,1,0,0,0
ENSG00000207441|RNU6-21P,ENSG00000207441|RNU6-21P,0,0,0,0,0,0,0,0,0,0
ENSG00000207486|RNU6-1044P,ENSG00000207486|RNU6-1044P,0,0,0,0,0,0,0,0,0,0
ENSG00000207515|RNU6-555P,ENSG00000207515|RNU6-555P,0,0,0,0,0,0,0,0,0,0
ENSG00000207549|MIR521-2,ENSG00000207549|MIR521-2,0,0,0,0,0,0,0,0,0,0
ENSG00000207580|MIR526B,ENSG00000207580|MIR526B,0,0,0,0,0,0,0,0,0,0
ENSG00000207599|MIR520E,ENSG00000207599|MIR520E,0,0,0,0,0,0,0,0,0,0
ENSG00000207620|MIR516A2,ENSG00000207620|MIR516A2,0,0,1,0,0,0,0,0,0,0
ENSG00000207629|MIR526A1,ENSG00000207629|MIR526A1,0,0,0,0,0,0,0,0,0,0
ENSG00000207689|MIR548A2,ENSG00000207689|MIR548A2,0,0,0,0,0,0,0,0,0,0
ENSG00000207703|MIR7-2,ENSG00000207703|MIR7-2,0,0,0,0,0,0,0,0,0,0
ENSG00000207734|MIR517A,ENSG00000207734|MIR517A,0,0,0,0,0,0,0,0,0,0
ENSG00000207738|MIR520C,ENSG00000207738|MIR520C,0,0,0,0,0,0,0,0,0,0
ENSG00000207767|MIR516A1,ENSG00000207767|MIR516A1,0,0,1,0,0,0,0,0,0,0
ENSG00000207784|MIR542,ENSG00000207784|MIR542,1,0,1,0,0,0,0,0,0,0
ENSG00000207788|MIR519C,ENSG00000207788|MIR519C,0,0,1,0,0,0,0,0,0,0
ENSG00000207837|MIR517B,ENSG00000207837|MIR517B,0,0,1,0,0,0,0,0,0,0
ENSG00000207925|MIR516B2,ENSG00000207925|MIR516B2,0,0,0,0,0,0,0,0,0,0
ENSG00000207981|MIR519D,ENSG00000207981|MIR519D,0,0,0,0,0,0,0,0,0,0
ENSG00000207990|MIR182,ENSG00000207990|MIR182,0,0,1,0,0,0,0,0,0,0
ENSG00000209082|MT-TL1,ENSG00000209082|MT-TL1,0,0,0,0,0,0,0,0,0,0
ENSG00000210049|MT-TF,ENSG00000210049|MT-TF,0,0,0,0,0,0,0,0,0,0
ENSG00000210077|MT-TV,ENSG00000210077|MT-TV,0,0,0,0,0,0,0,0,0,0
ENSG00000210082|MT-RNR2,ENSG00000210082|MT-RNR2,0,0,0,0,0,0,0,0,0,0
ENSG00000210100|MT-TI,ENSG00000210100|MT-TI,0,0,0,0,0,0,0,0,0,0
ENSG00000210107|MT-TQ,ENSG00000210107|MT-TQ,0,0,0,0,0,0,0,0,0,0
ENSG00000210112|MT-TM,ENSG00000210112|MT-TM,0,0,0,0,0,0,0,0,0,0
ENSG00000210117|MT-TW,ENSG00000210117|MT-TW,0,0,0,0,0,0,0,0,0,0
ENSG00000210127|MT-TA,ENSG00000210127|MT-TA,0,0,0,0,0,0,0,0,0,0
ENSG00000210135|MT-TN,ENSG00000210135|MT-TN,0,0,0,0,0,0,0,0,0,0
ENSG00000210140|MT-TC,ENSG00000210140|MT-TC,0,0,0,0,0,0,0,0,0,0
ENSG00000210144|MT-TY,ENSG00000210144|MT-TY,0,0,0,0,0,0,0,0,0,0
ENSG00000210151|MT-TS1,ENSG00000210151|MT-TS1,0,0,0,0,0,0,0,0,0,0
ENSG00000210154|MT-TD,ENSG00000210154|MT-TD,0,0,0,0,0,0,0,0,0,0
ENSG00000210156|MT-TK,ENSG00000210156|MT-TK,0,0,0,0,0,0,0,0,0,0
ENSG00000210164|MT-TG,ENSG00000210164|MT-TG,0,0,0,0,0,0,0,0,0,0
ENSG00000210174|MT-TR,ENSG00000210174|MT-TR,0,0,0,0,0,0,0,0,0,0
ENSG00000210176|MT-TH,ENSG00000210176|MT-TH,0,0,0,0,0,0,0,0,0,0
ENSG00000210184|MT-TS2,ENSG00000210184|MT-TS2,0,0,0,0,0,0,0,0,0,0
